country,location_name,latitude,longitude,avg_temperature_celsius,avg_precip_mm,avg_humidity,avg_pm25
Montenegro,Podgorica,42.44,19.26,30.23913043478261,0.11405797101449275,42.89855072463768,7.805326086956522
Montenegro,Podgorica,42.4411,19.2636,15.641821247892075,0.20983136593591906,63.34064080944351,16.647951096121417
Morocco,Rabat,34.0253,-6.8361,16.990235690235693,0.06668350168350168,83.67508417508418,15.703501683501683
Morocco,Rabat,34.03,-6.84,24.674452554744526,0.001313868613138686,66.16058394160584,11.093905109489052
Mozambique,Maputo,-25.97,32.59,25.89064748201439,0.019280575539568346,49.330935251798564,13.05521582733813
Mozambique,Maputo,-25.9653,32.5892,25.54006734006734,0.06900673400673402,68.03367003367003,10.663484848484847
Myanmar,Pathein,16.78,94.73,28.80625,0.7693749999999999,79.3125,2.475
Myanmar,Rangoon,16.78,96.17,27.299999999999997,0.390952380952381,91.52380952380952,7.214285714285714
Myanmar,Rangoon,16.7833,96.1667,31.966176470588234,0.21908088235294115,63.70955882352941,29.80889705882353
Myanmar,Yangon,16.78,96.17,27.5656862745098,0.7401960784313726,89.72549019607843,9.956176470588234
Myanmar,Yangon,16.7833,96.1667,31.458385093167703,0.4279192546583851,67.4968944099379,35.72683229813665
Namibia,Windhoek,-22.5717,17.0822,21.462184873949578,0.03231932773109244,45.04201680672269,6.475747899159664
Namibia,Windhoek,-22.57,17.08,23.81449275362319,0.0,13.818840579710145,7.099311594202899
Nepal,Kathmandu,27.7167,85.3167,22.59175084175084,0.3763299663299663,52.7996632996633,51.6100505050505
Nepal,Kathmandu,27.72,85.32,24.56086956521739,0.7589855072463768,78.83333333333333,21.907789855072465
Netherlands,Amsterdam,52.37,4.89,19.79492753623188,0.1789855072463768,66.52173913043478,7.516449275362318
Netherlands,Amsterdam,52.374,4.8897,10.389915966386555,0.07910924369747899,79.94957983193277,19.415932773109244
New Zealand,Wellington,-41.3,174.78,10.775539568345323,0.2559712230215827,80.84172661870504,2.9135971223021584
New Zealand,Wellington,-41.3,174.7833,14.811129848229342,0.14080944350758853,77.71838111298483,7.465202360876897
Nicaragua,Managua,12.15,-86.27,25.47173913043478,0.25246376811594207,90.18115942028986,8.482246376811593
Nicaragua,Managua,12.1508,-86.2683,24.12156196943973,0.08507640067911715,82.46689303904924,8.704634974533107
Niger,Niamey,13.5167,2.1167,30.103726708074532,0.0004658385093167702,37.409937888198755,42.76947204968944
Niger,Niamey,13.52,2.12,33.7536231884058,0.09021739130434783,47.91304347826087,9.973478260869564
Niger,Niamey,13.6667,1.7833,25.311721611721612,0.0163003663003663,39.49084249084249,23.52415750915751
Nigeria,Abuja,9.1758,7.1808,26.84882154882155,0.059444444444444446,65.79629629629629,60.17224747474748
Nigeria,Abuja,9.18,7.18,28.558273381294963,0.3272661870503597,73.28057553956835,8.091726618705035
North Korea,Pyongyang,39.0194,125.7547,12.160033726812815,0.07629005059021923,53.342327150084316,36.1012563237774
North Korea,Pyongyang,39.02,125.75,21.890579710144927,0.1294927536231884,78.97101449275362,31.973514492753626
Norway,Oslo,59.9167,10.75,6.130016863406408,0.0981787521079258,77.74198988195616,11.403996627318717
Norway,Oslo,59.92,10.75,15.02463768115942,0.13065217391304348,70.98550724637681,4.551050724637681
Oman,Muscat,23.61,58.59,34.59424460431655,0.002589928057553957,55.381294964028775,37.438985611510795
Oman,Muscat,23.6133,58.5933,30.85757575757576,0.004646464646464646,49.98148148148148,35.271144781144784
Pakistan,Islamabad,33.7,73.1667,26.82984822934233,0.09964586846543003,30.050590219224283,52.323693086003374
Pakistan,Islamabad,33.7,73.17,34.17101449275363,0.05144927536231884,38.35507246376812,44.68565217391304
Palau,Adkip,7.36,134.51,26.505000000000003,0.176,89.65,0.52
Palau,Airai,7.3575,134.5578,28.180434782608696,0.3883229813664596,82.42857142857143,7.168462732919254
Palau,Airai,7.36,134.56,27.291836734693877,0.6008163265306122,86.87755102040816,6.770183673469387
Palau,Koror,7.33,134.48,27.373584905660376,0.6043396226415094,81.52830188679245,0.5924528301886792
Palau,Koror,7.3333,134.4833,29.272058823529413,0.3819485294117647,77.27941176470588,5.028492647058823
Palau,Meyungs,7.35,134.45,27.0,0.25125000000000003,89.4375,0.99375
Panama,Panama City,8.9667,-79.5333,25.228934010152283,0.13895093062605754,89.8730964467005,7.733510998307953
Panama,Panama City,8.97,-79.53,26.479136690647483,0.3239568345323741,90.18705035971223,8.067158273381295
Papua New Guinea,Port Moresby,-9.4647,147.1925,27.26705882352941,0.5860672268907563,81.81848739495798,8.508151260504203
Papua New Guinea,Port Moresby,-9.46,147.19,25.318115942028985,0.0746376811594203,85.6376811594203,5.704565217391305
Paraguay,Aguaray,-19.85,-58.5167,23.299999999999997,0.12106741573033708,68.32022471910112,10.142522471910112
Paraguay,Asuncion,-25.27,-57.67,13.7,0.0,77.0,3.4
Paraguay,Aurora,-23.4333,-61.3333,19.991277258566978,0.12096573208722741,71.33333333333333,9.765551401869159
Paraguay,Aurora,-23.43,-61.33,18.86764705882353,0.009313725490196078,51.0,28.34505882352941
Paraguay,Carreria,-21.55,-58.12,29.518181818181816,0.0,35.0,16.827272727272728
Paraguay,Carreria,-21.55,-58.1167,24.24285714285714,0.17928571428571427,69.35714285714286,5.392857142857143
Paraguay,Garrapata,-19.7,-58.7167,21.228571428571428,0.09814285714285714,72.64285714285714,7.656257142857143
Paraguay,Pasto,-19.45,-61.15,22.348000000000003,0.0016,49.96,6.207999999999999
Paraguay,Sartorio,-21.9833,-58.4333,24.09,0.028000000000000004,78.2,8.148
Peru,Lima,-12.05,-77.05,18.056456043956043,0.00407967032967033,83.79258241758242,22.62552197802198
Philippines,Kiyabo,14.6,120.98,30.3,0.12,75.0,28.5
Philippines,Manila,14.6,120.98,28.8985401459854,0.629051094890511,82.54014598540147,36.23868613138686
Philippines,Manila,14.6042,120.9822,30.70286195286195,0.2772053872053872,67.6919191919192,25.95175925925926
Poland,Warsaw,52.25,21.0,11.405040871934604,0.05426430517711171,69.67029972752043,25.18300408719346
Polônia,Moldova,53.33,21.62,27.7,0.0,52.0,2.5
Portugal,Lisbon,38.7167,-9.1333,15.007226890756302,0.1262689075630252,82.58991596638656,18.60841176470588
Portugal,Lisbon,38.72,-9.13,24.695620437956205,0.011167883211678832,54.8978102189781,7.651824817518248
Qatar,Doha,25.2867,51.5333,30.52820945945946,0.0011993243243243242,41.96621621621622,58.16875844594595
Qatar,Doha,25.29,51.53,38.916546762589924,0.0,38.26618705035971,50.11320143884892
Romania,Bucharest,44.43,26.1,29.706521739130434,0.025869565217391303,35.84782608695652,7.958731884057971
Romania,Bucharest,44.4333,26.1,11.94300168634064,0.05596964586846542,68.84485666104553,30.356694772344014
Russia,Chi-Chi-Erh,51.7,94.45,-12.490243902439024,0.015609756097560976,76.1951219512195,9.347560975609756
Russia,Lom,59.13,44.3,22.474999999999998,0.06916666666666667,56.333333333333336,1.5666666666666667
Russia,Moscow,55.75,37.62,23.448920863309354,0.09510791366906475,46.49640287769784,10.960647482014389
Russia,Moscow,55.7522,37.6156,6.109259259259259,0.08193602693602695,74.74074074074075,50.19035353535354
Russia,Saint Petersburg,59.89,30.26,22.9,0.0,44.0,0.9
Rwanda,Kigali,-1.9536,30.0606,22.643697478991598,0.21378151260504202,67.26386554621848,30.092495798319327
Rwanda,Kigali,-1.95,30.06,27.61231884057971,0.04840579710144927,36.72463768115942,13.715507246376811
Saint Kitts and Nevis,Basseterre,17.3,-62.72,29.04820143884892,0.12705035971223022,77.11510791366906,3.4182158273381296
Saint Kitts and Nevis,Basseterre,17.3,-62.7167,26.01266891891892,0.13697635135135136,80.30574324324324,10.135569256756757
Saint Lucia,Castries,14.0,-61.0,27.021448087431693,0.14415300546448087,80.3292349726776,11.323525956284152
Saint Vincent and the Grenadines,Kingstown,13.13,-61.22,29.018115942028984,0.1968840579710145,75.8840579710145,3.6601231884057968
Saint Vincent and the Grenadines,Kingstown,13.1333,-61.2167,26.83868243243243,0.12266891891891893,77.47297297297297,12.835454391891892
Saint-Vincent-et-les-Grenadines,Kingstown,13.13,-61.22,27.8,0.13,82.0,1.8
Samoa,Apia,-13.8333,-171.7333,26.30577249575552,0.34407470288624786,86.30220713073005,5.925753820033956
Samoa,Apia,-13.83,-171.73,25.052173913043475,0.18644927536231884,88.8840579710145,3.974731884057971
San Marino,City Of San Marino,43.93,12.45,31.3,0.0,55.0,14.3
San Marino,San Marino,43.93,12.45,26.202962962962964,0.12533333333333335,60.82222222222222,10.591096296296296
San Marino,San Marino,43.9333,12.45,14.348235294117648,0.11784873949579833,72.87899159663866,16.998317647058823
Saudi Arabia,Riyadh,24.64,46.77,42.17826086956522,0.0,7.434782608695652,31.96105072463768
Saudi Arabia,Riyadh,24.6408,46.7728,27.7473063973064,0.0032323232323232323,21.92929292929293,161.45852693602694
Saudi Arabien,Ar Riyadh,24.64,46.77,45.0,0.0,7.0,22.3
Senegal,Dakar,14.67,-17.44,28.00935251798561,0.07553956834532374,75.7410071942446,14.945863309352518
Senegal,Dakar,14.6708,-17.4381,23.449411764705882,0.024739495798319328,77.90252100840335,39.113378151260505
Serbia,Belgrade,44.8,20.47,28.821739130434782,0.14420289855072466,41.23913043478261,8.772210144927536
Serbia,Belgrade,44.804,20.4651,11.93142857142857,0.09030252100840336,69.22521008403362,29.42648739495798
Seychelles Islands,Victoria,-4.62,55.45,27.877536231884058,0.12594202898550724,78.71739130434783,6.588333333333333
Seychelles Islands,Victoria,-4.6167,55.45,29.152951096121416,0.12531197301854974,73.66779089376054,9.004561551433389
Sierra Leone,Freetown,8.49,-13.2342,25.638111298482293,0.3311298482293423,81.43676222596964,29.496576728499157
Sierra Leone,Freetown,8.49,-13.23,27.1021897810219,1.0027737226277371,81.94160583941606,3.486094890510949
Singapore,Singapore,1.29,103.86,28.87769784172662,0.19532374100719424,74.68345323741008,20.240539568345323
Singapore,Singapore,1.2931,103.8558,30.163973063973067,0.41713804713804714,67.63299663299664,21.462895622895623
Slovakia,Bratislava,48.15,17.1167,10.165714285714285,0.043495798319327726,71.31764705882352,20.441932773109244
Slovakia,Bratislava,48.15,17.12,25.55144927536232,0.1694927536231884,50.15217391304348,6.109855072463768
Slovenia,Ljubljana,46.0553,14.5144,9.965824915824916,0.13968013468013468,78.42760942760943,27.560959595959595
Slovenia,Ljubljana,46.06,14.51,24.837410071942447,0.4142446043165468,55.381294964028775,5.918057553956834
Solomon Islands,Honiara,-9.4333,159.95,27.780134680134683,0.48863636363636365,84.52188552188552,3.0830218855218856
Solomon Islands,Honiara,-9.43,159.95,25.551079136690646,0.18323741007194247,88.30935251798562,1.933589928057554
Somalia,Mogadishu,2.0667,45.3667,28.969983136593594,0.029763912310286675,75.00674536256324,13.30795952782462
Somalia,Mogadishu,2.07,45.37,28.35,0.02746376811594203,75.48550724637681,4.976884057971014
South Africa,Pretoria,-25.75,28.19,21.86906474820144,0.014316546762589928,23.712230215827336,29.62798561151079
South Africa,Pretoria,-25.7469,28.188,20.40942760942761,0.0745959595959596,58.052188552188554,36.73516835016835
South Korea,Seoul,37.5664,126.9997,14.50860033726813,0.06741989881956155,56.12141652613828,50.26452782462058
South Korea,Seoul,37.57,127.0,24.105797101449276,0.21891304347826088,80.05797101449275,35.68536231884058
Spain,Madrid,40.4,-3.6833,12.570084033613446,0.058857142857142865,69.97983193277311,18.150546218487396
Spain,Madrid,40.4,-3.68,28.178985507246374,0.011521739130434782,32.32608695652174,4.993043478260869
Sri Lanka,Colombo,6.93,79.85,29.026086956521738,0.6164492753623189,80.14492753623189,6.855579710144927
Sri Lanka,Colombo,6.9319,79.8478,30.537142857142854,0.39189915966386557,71.05546218487395,30.242823529411766
Sudan,Juba,12.15,24.45,28.34350205198358,0.014008207934336525,28.406292749658004,46.62008207934336
Sudan,Khartoum,15.5881,32.5342,30.011298482293423,0.01745362563237774,23.39797639123103,49.36261382799325
Sudan,Khartoum,15.59,32.53,36.82028985507246,0.021159420289855072,30.08695652173913,22.306811594202898
Suriname,Paramaribo,5.83,-55.17,27.041304347826085,0.20782608695652174,82.1376811594203,4.0439855072463775
Suriname,Paramaribo,5.8333,-55.1667,23.74054054054054,0.16868243243243244,95.92905405405405,10.388530405405406
Swaziland,Mbabane,-26.32,31.13,22.718115942028984,0.009565217391304347,35.22463768115942,20.380108695652172
Swaziland,Mbabane,-26.3167,31.1333,21.216694772344013,0.06693086003372681,66.00505902192243,17.810876897133223
Sweden,Stockholm,59.33,18.05,20.267391304347825,0.0736231884057971,54.630434782608695,3.857173913043478
Sweden,Stockholm,59.3333,18.05,7.0956228956228955,0.06658249158249158,78.20202020202021,7.552281144781145
Switzerland,Bern,46.9167,7.4667,8.232773109243697,0.1286386554621849,82.54621848739495,14.38344537815126
Switzerland,Bern,46.92,7.47,21.720289855072465,0.271231884057971,61.0,4.6794927536231885
Switzerland,S-Chanf,46.6167,9.9833,0.18749999999999997,0.13416666666666668,87.9375,4.6845625
Syria,Damascus,33.5,36.3,21.456147540983608,0.0242896174863388,41.57786885245902,23.578572404371585
Südkorea,Seoul,37.57,127.0,26.1,0.22,84.0,70.2
Tajikistan,Dushanbe,38.56,68.77,30.960869565217394,0.029492753623188407,26.934782608695652,9.851847826086956
Tajikistan,Dushanbe,38.56,68.7739,20.315008431703202,0.07384485666104552,41.07757166947724,19.86838954468803
Tanzania,Dodoma,-6.1833,35.75,24.577065767284992,0.0960876897133221,58.68296795952782,9.944881956155143
Tanzania,Dodoma,-6.18,35.75,27.867625899280576,0.0,33.798561151079134,5.130107913669065
Thailand,Bangkok,13.75,100.5167,32.332436974789914,0.0949579831932773,53.06890756302521,34.819327731092436
Thailand,Bangkok,13.75,100.52,29.823357664233576,0.22708029197080293,72.91240875912409,28.773759124087594
Thailand,Nan,18.78,100.78,27.673188405797102,0.5669565217391304,86.1159420289855,6.895898550724638
Thailand,Nan,18.7833,100.7833,31.09697986577181,0.23815436241610738,54.99496644295302,27.777449664429533
Timor-Leste,Dili,-8.56,125.57,24.552554744525548,0.049635036496350364,75.7080291970803,3.2244890510948903
Timor-Leste,Dili,-8.5586,125.5736,26.877908937605397,0.48355817875210794,75.56155143338954,8.32266441821248
Togo,Lome,6.13,1.22,27.9,0.16,74.0,7.9
Tonga,Nuku'alofa,-21.13,-175.2,23.7,0.01,68.0,1.4
Tonga,Nuku`Aloia,-21.1333,-175.2,24.55304054054054,0.21873310810810812,88.2804054054054,9.104831081081082
Tonga,Nuku`Aloia,-21.13,-175.2,21.931884057971015,0.08108695652173913,84.21014492753623,5.068115942028985
Trinidad and Tobago,Port Of Spain,10.65,-61.52,27.92230215827338,0.30633093525179855,83.20143884892086,3.789424460431655
Trinidad and Tobago,Port Of Spain,10.65,-61.5167,24.573942470389174,0.1834348561759729,89.72758037225043,11.082082910321489
Tunisia,Tunis,36.8,10.18,31.67391304347826,0.014855072463768115,41.35507246376812,13.386123188405797
Tunisia,Tunis,36.8028,10.1797,19.13035413153457,0.02617200674536256,72.05733558178753,18.82024451939292
Turkey,Ankara,39.9272,32.8644,12.426981450252951,0.04927487352445194,60.17032040472176,29.891913996627316
Turkey,Ankara,39.93,32.86,28.560144927536232,0.0577536231884058,31.753623188405797,9.448586956521739
Turkey,Yaren,39.55,27.6167,14.576262626262626,0.0875925925925926,70.74747474747475,24.996170033670033
Turkey,Yaren,39.55,27.62,31.05109489051095,0.04759124087591241,36.53284671532847,12.804963503649635
Turkmenistan,Ashgabat,37.95,58.38,33.53260869565217,0.025217391304347827,22.746376811594203,12.221992753623189
Turkmenistan,Ashgabat,37.95,58.3833,19.834511784511786,0.023451178451178452,44.98821548821549,21.185025252525254
Turkménistan,Krasnyy Turkmenistan,37.7,65.37,37.8,0.0,11.0,6.7
Tuvalu,Funafuti,-8.52,179.22,28.512230215827337,0.46928057553956837,83.96402877697842,3.0890719424460436
Tuvalu,Funafuti,-8.5167,179.2167,28.878451178451176,0.3257239057239057,80.91077441077441,6.658021885521885
USA United States of America,Grenada,33.78,-89.81,28.2,0.0,73.0,6.1
USA United States of America,Moroni,39.53,-111.59,18.2,0.0,43.0,4.8
USA United States of America,Palau,7.5,134.57,27.2,1.59,82.0,0.5
Uganda,Kampala,0.3156,32.5656,24.805378151260506,0.19018487394957984,69.24201680672269,36.24079831932773
Uganda,Kampala,0.32,32.57,26.59927536231884,0.034057971014492754,54.78260869565217,11.234492753623188
Ukraine,Kyiv,50.43,30.52,26.39064748201439,0.06633093525179856,38.15827338129496,6.779280575539568
Ukraine,Kyiv,50.4333,30.5167,8.621848739495798,0.05136134453781513,65.78319327731093,17.80963025210084
United Arab Emirates,Abu Dhabi,24.4667,54.3667,30.84006734006734,0.0004713804713804714,43.57912457912458,57.81920033670034
United Arab Emirates,Abu Dhabi,24.47,54.37,37.60071942446043,0.0,45.94964028776978,53.01043165467626
United Kingdom,London,51.5171,-0.1062,10.285858585858586,0.08080808080808081,82.73400673400674,17.11029461279461
United Kingdom,London,51.52,-0.11,19.597080291970805,0.0737956204379562,60.90510948905109,5.4121167883211685
United States of America,New York,40.71,-74.01,26.1,0.0,40.0,1.1
United States of America,Washington Harbor,48.0792,-123.0439,8.072278911564625,0.053299319727891155,88.92687074829932,6.4992261904761905
United States of America,Washington Harbor,48.08,-123.04,11.099166666666667,0.03741666666666667,92.59166666666667,4.6749583333333335
United States of America,Washington Park,46.6,-120.49,10.41875,0.0,60.4375,1.775
Uruguay,Montevideo,-34.86,-56.17,11.139568345323742,0.06294964028776978,82.94964028776978,13.938309352517985
Uruguay,Montevideo,-34.8581,-56.1708,15.31045531197302,0.10237774030354131,87.86509274873525,11.068111298482293
Uzbekistan,Tashkent,41.3167,69.25,19.49378151260504,0.06332773109243697,39.03865546218488,26.878798319327732
Uzbekistan,Tashkent,41.32,69.25,32.11798561151079,0.001366906474820144,21.453237410071942,10.582805755395684
Vanuatu,Port Vila,-17.7333,168.3167,25.869243697478993,0.2770420168067227,85.64033613445378,9.197378151260503
Vanuatu,Port Vila,-17.73,168.32,22.423188405797102,0.07427536231884058,87.7463768115942,6.6259420289855075
Vatican City,Vatican City,41.9,12.45,29.92086330935252,0.03330935251798561,42.71223021582734,8.352985611510793
Vatican City,Vatican City,41.904,12.453,15.588739495798318,0.08885714285714286,73.75630252100841,18.96379831932773
Venezuela,Caracas,10.5,-66.92,26.25251798561151,0.09985611510791367,77.30935251798562,15.618884892086331
Venezuela,Caracas,10.5,-66.9167,21.857094594594592,0.07503378378378378,84.23479729729729,14.916680743243242
Vietnam,Ban Lom,21.13,104.7,25.802247191011237,0.4591011235955056,93.02247191011236,7.758067415730337
Vietnam,Ban Lom,21.1333,104.7,26.492236024844722,0.24130434782608698,65.64906832298136,39.72788819875776
Vietnam,Hanoi,21.03,105.85,29.321014492753626,0.671231884057971,80.1376811594203,75.95431159420289
Vietnam,Hanoi,21.0333,105.85,26.84107744107744,0.1815993265993266,64.8097643097643,76.36585016835018
Vietnam,Ho Chi Minh City,10.75,106.67,26.6,0.1,86.0,104.6
Vietnam,S. Manian,11.2667,108.2333,28.935714285714283,0.0033333333333333335,57.404761904761905,15.402380952380952
Yemen,Sanaa,15.35,44.21,25.255797101449275,0.15492753623188404,28.231884057971016,23.966050724637682
Yemen,Sanaa,15.3547,44.2067,21.26924369747899,0.011327731092436975,24.536134453781514,23.517638655462186
Zambia,Lusaka,-15.42,28.28,27.16115107913669,0.0002158273381294964,20.820143884892087,13.762805755395684
Zambia,Lusaka,-15.4167,28.2833,23.32205387205387,0.12429292929292929,55.80808080808081,10.980563973063973
Zimbabwe,Harare,-17.82,31.04,25.521167883211678,0.00021897810218978104,18.197080291970803,19.588868613138686
Zimbabwe,Harare,-17.8178,31.0447,22.28148148148148,0.11569023569023569,50.686868686868685,17.00495791245791
Гватемала,New Guatemala,14.62,-90.53,15.9,0.0,95.0,40.8
Польша,Beirut,51.12,17.53,24.2,0.0,56.0,2.5
Турция,Yaren,39.55,27.62,34.0,0.0,44.0,11.3
كولومبيا,Costa Rica,6.43,-70.92,23.1,0.05,95.0,0.5
火鸡,-Kingdom,38.85,34.65,29.7,0.0,24.0,3.0
